"GEOID","Geographic Area Name","pop_count","burden","daily_incidence_10000"
371830536031,"Block Group 1; Census Tract 536.03; Wake County; North Carolina",141,0.0312057473212985,2.21317356888642
371830536032,"Block Group 2; Census Tract 536.03; Wake County; North Carolina",499,0.131141696309503,2.62809010640287
371830536041,"Block Group 1; Census Tract 536.04; Wake County; North Carolina",156,0.032843797667606,2.10537164535936
371830536042,"Block Group 2; Census Tract 536.04; Wake County; North Carolina",320,0.0655471789835922,2.04834934323726
371830536081,"Block Group 1; Census Tract 536.08; Wake County; North Carolina",200,0.0413272818300697,2.06636409150349
371830536082,"Block Group 2; Census Tract 536.08; Wake County; North Carolina",172,0.032582727122306,1.89434460013407
371830536091,"Block Group 1; Census Tract 536.09; Wake County; North Carolina",122,0.0339816201588971,2.78537870154894
371830536111,"Block Group 1; Census Tract 536.11; Wake County; North Carolina",86,0.0186949832079188,2.17383525673474
371830536112,"Block Group 2; Census Tract 536.11; Wake County; North Carolina",166,0.0285509186954332,1.71993486117067
371830536113,"Block Group 3; Census Tract 536.11; Wake County; North Carolina",103,0.0228588929139109,2.21930999164184
371830536114,"Block Group 4; Census Tract 536.11; Wake County; North Carolina",252,0.0645803741290341,2.56271325908865
